supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Sains,2.1,11.1,kg,Ella's Kitchen Organic Caribbean Chicken Baby Food Pouch 10+ Months 190g,20240413,baby_products,False
Sains,14.0,0.22,unit,"Pampers Baby Dry Nappy Pants Jumbo+ Pack Nappies Size 5, 12kg-17kg x64",20240413,baby_products,False
Sains,5.75,0.15,unit,"Pampers Baby-Dry Size 5, 39 Nappies, 11-16kg, Essential Pack",20240413,baby_products,False
Sains,2.1,9.1,kg,HiPP Organic Scrumptious Lasagne Toddler Tray Meal 1-3 Years 230g,20240413,baby_products,False
Sains,2.5,25.0,kg,Organix Gruffalo Biscuits Toddler Snacks Multipack 12 months+ 5x20g,20240413,baby_products,False
Sains,5.75,0.13,unit,"Pampers Baby-Dry Size 4, 44 Nappies, 9-14kg, Essential Pack",20240413,baby_products,False
Sains,2.1,9.1,kg,HiPP Organic Spaghetti Bolognese Toddler Tray Meal 1-3 Years 230g,20240413,baby_products,False
Sains,3.9,39.0,l,Nurofen for Children Ibuprofen Strawberry Oral Suspension 3 Months to 9 Years 100ml,20240413,baby_products,False
Sains,13.0,16.25,kg,SMA PRO First Baby Milk Formula From Birth 800g,20240413,baby_products,False
Sains,3.85,8.6,kg,Ella's Kitchen Organic the Green One Smoothie Multipack Baby Food Pouch 6+ Months 5x90g,20240413,baby_products,False
Sains,1.3,10.8,kg,"Ella's Kitchen Organic Apples, Sweet Potatoes & Peppers Baby Food Pouch 4+ Months 120g",20240413,baby_products,False
Sains,2.1,11.1,kg,Ella's Kitchen Organic Beef Stew with Potatoes Baby Food Pouch 10+ Months 190g,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Vegetable & Lentil Bake Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,14.0,0.19,unit,"Pampers Baby-Dry Size 5, 72 Nappies, 11-16kg, Jumbo+ Pack",20240413,baby_products,False
Sains,2.1,11.1,kg,Ella's Kitchen Organic Tomato-y Pasta Baby Food Pouch 10+ Months 190g,20240413,baby_products,False
Sains,6.0,6.12,l,Surcare Superconcentrated Liquid 980ml,20240413,baby_products,False
Sains,2.1,11.1,kg,Ella's Kitchen Organic Lamb Roast Dinner Baby Food Pouch 10+ Months 190g,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Bangers & Mash Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,0.9,12.9,kg,Ella's Kitchen Organic Bananas Bananas Bananas First Tastes Baby Food Pouch 4+ Months 70g,20240413,baby_products,False
Sains,2.25,30.0,l,Colgate Kids 6-9 Years Mild Mint Toothpaste 75ml,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Chicken & Veg Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Chicken Roast Dinner Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,0.75,37.5,kg,Ella's Kitchen Organic Carrot & Parsnip Melty Puffs Baby Snack 6+ Months 20g,20240413,baby_products,False
Sains,2.75,11.0,l,L'Oreal Paris Kids 2-in-1 Tropical Mango Shampoo 250ml,20240413,baby_products,False
Sains,1.3,10.8,kg,Ella's Kitchen Organic Pear & Peach Baby Rice Baby Food Pouch 4+ Months 120g,20240413,baby_products,False
Sains,1.5,3.0,l,Sainsbury's My Kids Skin Matters Dermacare Body Wash 500ml,20240413,baby_products,True
Sains,3.0,6.0,l,Johnson's Baby Top To Toe Baby Bath 500ml,20240413,baby_products,False
Sains,5.0,33.33,l,Vitabiotics Wellkid Baby Liquid 150ml,20240413,baby_products,False
Sains,1.0,16.7,kg,Heinz Chocolate Biscotti Baby Food Snacks 7+ Months 60g,20240413,baby_products,False
Sains,6.0,18.96,kg,Persil Non Bio 3 in 1 Sensitive Laundry Detergent Washing Capsules 405g 15 Washes,20240413,baby_products,False
Sains,5.25,0.48,unit,"Huggies Little Swimmers Swim Nappies, Nappies Size 5 & 6, 11 Nappy Pants",20240413,baby_products,False
Sains,1.25,1.25,unit,Oral-B 123 Indicator Medium Manual Toothbrush,20240413,baby_products,False
Sains,1.7,13.1,kg,Ella's Kitchen Organic Veggie Lasagne Baby Food Pouch 7+ Months 130g,20240413,baby_products,False
Sains,5.75,0.12,unit,"Pampers Baby-Dry Size 3, 50 Nappies, 6-10kg, Essential Pack",20240413,baby_products,False
Sains,1.45,9.7,kg,Farley's Rusks Original Baby Food Snacks 6+ Months 150g,20240413,baby_products,False
Sains,1.3,10.8,kg,Ella's Kitchen Organic Apricot & Banana Baby Rice Baby Food Pouch 4+ Months 120g,20240413,baby_products,False
Sains,4.3,4.3,l,Cow & Gate 1 First Baby Milk Formula From Birth 1L,20240413,baby_products,False
Sains,0.85,1.7,l,Sainsbury's Little Ones Bedtime Bath 500ml,20240413,baby_products,True
Sains,5.75,0.17,unit,"Pampers Baby-Dry Size 6, 31 Nappies, 13-18kg, Essential Pack",20240413,baby_products,False
Sains,1.25,10.0,kg,Tilda Kids Mild & Sweet Curry Rice 125g,20240413,baby_products,False
Sains,5.0,6.3,kg,Napisan Powder 800g,20240413,baby_products,False
Sains,0.72,5.5,kg,Sainsbury's Little Ones Organic Spaghetti Bolognese with Cheese 7+ Months 130g,20240413,baby_products,True
Sains,5.15,0.08,unit,Sainsbury's Little Ones Dry Fit Size 5+ Jumbo 66 Nappies,20240413,baby_products,True
Sains,0.85,6.8,kg,HiPP Organic Sweet Squash & Chicken Baby Food Jar 6+ Months 125g,20240413,baby_products,False
Sains,3.75,37.5,l,"Calpol Infant Suspension, Paracetamol Medication, For 2+ Months, Strawberry Flavour, 100ml",20240413,baby_products,False
Sains,2.1,9.1,kg,HiPP Organic Potato Pumpkin & Chicken Scrumble Toddler Tray Meal 1-3 Years 230g,20240413,baby_products,False
Sains,5.25,0.58,unit,Huggies DryNites Girls Pyjama Pants for Bedwetting Teen 8-15 Years 9 Nappy Pants,20240413,baby_products,False
Sains,1.0,5.3,kg,HiPP Organic Star Pasta with Squash & Chicken Baby Food Jar 7+ Months 190g,20240413,baby_products,False
Sains,0.85,1.7,l,Sainsbury's Little Ones Baby Bath 500ml,20240413,baby_products,True
Sains,0.9,75.0,kg,Kiddylicious Cheesy Straws 12g,20240413,baby_products,False
Sains,1.3,10.8,kg,"Ella's Kitchen Organic Blueberries, Apples, Bananas & Vanilla Baby Food Pouch 4+ Months 120g",20240413,baby_products,False
Sains,14.0,0.23,unit,"Pampers Baby Dry Jumbo+ Pack Nappies Size 6, 13kg-18kg x62",20240413,baby_products,False
Sains,2.1,9.1,kg,HiPP Organic Tomato & Mozzarella Spaghetti Toddler Tray Meal 1-3 Years 230g,20240413,baby_products,False
Sains,1.8,0.05,unit,Sainsbury's Disposable Breast Pads x40,20240413,baby_products,True
Sains,14.0,0.17,unit,"Pampers Baby Dry Jumbo+ Pack Nappies Size 4, 9kg-14kg x84",20240413,baby_products,False
Sains,0.72,5.5,kg,Sainsbury's Little Ones Organic Lentil & Chickpea Dhal with Rice 7+ Months 130g,20240413,baby_products,True
Sains,14.4,4.8,kg,Ecover Non-Bio Washing Powder 3kg (40 Washes),20240413,baby_products,False
Sains,2.65,22.1,kg,Kiddylicious Banana Soft Biscotti 7+ Months 6 x 20g (120g),20240413,baby_products,False
Sains,11.25,0.02,unit,Pampers Sensitive Baby Wipes 12x52 Pack,20240413,baby_products,False
Sains,13.5,16.88,kg,Aptamil Follow On Milk 6-12 Months 800g,20240413,baby_products,False
Sains,0.85,6.8,kg,HiPP Organic Apple & Pear Baby Food Jar 4+ Months 125g,20240413,baby_products,False
Sains,1.4,15.6,kg,Ella's Kitchen Organic Dairy Free Coconut Yoghurt with Banana Baby Food Pouch 6+ Months 90g,20240413,baby_products,False
