supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
Tesco,0.8,0.4,l,Tesco Orange Zero 2 Litre,20240413,drinks,True
Tesco,0.85,0.4,l,Tesco Elmhurst English Natural Mineral Sparkling Water 2L,20240413,drinks,True
Tesco,1.25,0.4,l,Tesco Sparkling Water 6X500ml,20240413,drinks,True
Tesco,2.35,0.4,l,Nestle Pure Life Still Spring Water Multipack 12x500ml,20240413,drinks,False
Tesco,3.5,0.4,l,Highland Spring Still Water 6 X 1.5 Ltrs,20240413,drinks,False
Tesco,0.5,2.0,kg,Kucharek Seasoning 200G,20240413,food_cupboard,False
Tesco,3.5,4.0,kg,Natco Ground Coriander 1kg,20240413,food_cupboard,False
Tesco,0.36,0.04,unit,Tesco Free Spirit Secure Night Sanitary Towels With Wings 8 Pack,20240413,health_products,True
Tesco,0.4,0.04,unit,Tesco Essentials Maxi Towels 10 Pack,20240413,health_products,True
Tesco,0.45,0.04,unit,Tesco Free Spirit Ultra Long Sanitary Towels With Wings 12 Pack,20240413,health_products,True
Tesco,0.45,0.04,unit,Tesco Free Spirit Ultra Night Sanitary Towels With Wings 10 Pack,20240413,health_products,True
Tesco,0.8,0.04,unit,Carefree Cotton Fresh Scent Pantyliners 20 pack,20240413,health_products,False
Tesco,0.8,0.04,unit,Carefree Cotton Unscented Pantyliners 20 pack,20240413,health_products,False
Tesco,0.95,0.04,unit,Tesco Free Spirit Panty Liners Long Plus 22 Pack,20240413,health_products,True
Tesco,1.0,0.04,unit,Always Dailies Slim Multiform Fresh Panty Liners 26,20240413,health_products,False
Tesco,1.0,0.04,unit,Go Create Animal Card Shapes,20240413,home,False
Tesco,1.0,0.04,unit,Tesco Paper Plates White 18cm 25 Pack,20240413,home,True
Tesco,1.05,0.04,unit,Tesco Free Spirit Regular Non Applicator Tampons 24 Pack,20240413,health_products,True
Tesco,1.05,0.04,unit,Tesco Free Spirit Super Non Applicator Tampons 24 Pack,20240413,health_products,True
Tesco,1.05,0.04,unit,Tesco Free Spirit Super Plus Non Applicator Tampons 24 Pack,20240413,health_products,True
Tesco,1.1,0.04,unit,Tesco White C6 Envelopes 25Pk,20240413,home,True
Tesco,1.1,0.04,unit,Tesco White Envelopes Dl Pack Of 25,20240413,home,True
Tesco,1.2,0.04,unit,Fred & Flo Antibacterial Surface Wipes 30'S,20240413,baby_products,True
Tesco,1.25,0.04,unit,Tesco Chewable Vitamin C 200Mg X30,20240413,health_products,True
Tesco,1.25,0.04,unit,Tesco Kind & Pure Biodegradable Eye Make Up Remover Pads 30,20240413,health_products,True
Tesco,1.39,0.04,unit,Ocb Slim Virgin Papers 32 Pack,20240413,home,False
Tesco,1.4,0.04,unit,Tesco Tie-Handle Freezer Bags Medium 40'S,20240413,household,True
Tesco,1.45,0.04,unit,Ocb Virgin Paper Slim & Filters Unbleached,20240413,home,False
Tesco,1.5,0.04,unit,Keep It Handy Assorted Colour Hair Bands 36Pk,20240413,health_products,False
Tesco,1.5,0.04,unit,Tesco Pegs 36Pk,20240413,household,True
Tesco,1.6,0.04,unit,Korbond Home Needle Kit,20240413,household,False
Tesco,1.8,0.04,unit,Tesco White Dl Envelopes 50 Pack,20240413,home,True
Tesco,1.85,0.04,unit,Tesco Large Oval Cotton Wool Pads Double Faced 50,20240413,health_products,True
Tesco,1.9,0.04,unit,Create A Cake Metallic Cupcake Cases 45,20240413,food_cupboard,False
Tesco,2.0,0.04,unit,Tesco Napkins White 40Cm 2Ply 50 Pack,20240413,home,True
Tesco,2.1,0.04,unit,Silver Safety Pins,20240413,home,False
Tesco,2.18,0.04,unit,Fred & Flo Newborn Nappy Size 2 58 Pack,20240413,baby_products,True
Tesco,2.2,0.04,unit,Tesco White Dl Window Envelopes 50 Pack,20240413,home,True
Tesco,2.25,0.04,unit,Tesco White C5 Envelopes 50 Pack,20240413,home,True
Tesco,2.6,0.04,unit,Tesco Health Multivitamins & Iron 60 Tablets,20240413,health_products,True
Tesco,3.45,0.04,unit,Tesco Pet 90 Tablets Glucosamine & Chondroitin,20240413,pets,True
Tesco,3.5,0.04,unit,Gorilla Gorilla Tack,20240413,home,False
Tesco,3.75,0.04,unit,Tesco Tealights 100 Pack,20240413,home,True
Tesco,3.9,0.04,unit,Tesco Multivitamins Plus Iron X 90,20240413,health_products,True
Tesco,4.0,0.04,unit,Tesco Cranberry 90 Tablets,20240413,health_products,True
Tesco,4.0,0.04,unit,Tesco Health 90 Vegan High Strength Vitamin D Tablets,20240413,health_products,True
Tesco,4.75,0.04,unit,Tesco Health 120 Chewable Vitamin C 500Mg Tablets,20240413,health_products,True
Tesco,3.0,0.04,kg,Tesco Finest Bresaola 8 Slices 70G,20240413,fresh_food,True
Tesco,1.9,0.04,m,Oral-B Essential Mint Dental Floss 50M,20240413,health_products,False
Tesco,0.95,0.5,l,Jammin Sparkling Black Grape Drink 2 Litres,20240413,food_cupboard,False
Tesco,0.95,0.5,l,Jammin Sparkling Fruit Punch Drink 2 Litres,20240413,food_cupboard,False
Tesco,0.95,0.5,l,Jammin Sparkling Pineapple Drink 2 Litres,20240413,food_cupboard,False
Tesco,4.15,0.5,l,Buxton Still Natural Mineral Water Multipack 6x1.5L,20240413,drinks,False
Tesco,5.0,0.5,l,Highland Spring Still Water 10L,20240413,drinks,False
Tesco,2.0,5.0,kg,Rajah Chilli Powder 400G,20240413,food_cupboard,False
Tesco,0.43,0.05,unit,Springforce Sponge Scourers 8 Pack,20240413,household,True
Tesco,0.5,0.05,unit,Tesco Ballpoint Pens Blue10 Pack,20240413,home,True
Tesco,0.8,0.05,unit,Galpharm Ibuprofen Capsules 16S,20240413,health_products,False
Tesco,0.85,0.05,unit,Tesco Paracetamol Extra 16S,20240413,health_products,True
Tesco,1.0,0.05,unit,Always Dailies Singles To Go Panty Liners 20 Pack,20240413,health_products,False
Tesco,1.0,0.05,unit,Rainbow Star Paper Straws 20 Pack,20240413,home,False
Tesco,1.05,0.05,unit,Tesco Free Spirit Regular Applicator Tampons 20 Pack,20240413,health_products,True
Tesco,1.05,0.05,unit,Tesco Free Spirit Super Applicator Tampons 20 Pack,20240413,health_products,True
Tesco,1.05,0.05,unit,Tesco Free Spirit Super Plus Applicator Tampons 20 Pack,20240413,health_products,True
Tesco,1.2,0.05,unit,Fred & Flo Newborn Nappy Size 0 24 Pack,20240413,baby_products,True
Tesco,1.25,0.05,unit,Tesco Paper Bowls White 16Cm 25Pk,20240413,home,True
Tesco,1.25,0.05,unit,Tesco White C5 Envelopes 25Pk,20240413,home,True
Tesco,1.5,0.05,unit,Keep It Handy Lens Cleaning Wipes,20240413,health_products,False
Tesco,1.5,0.05,unit,Keep It Handy Paper Straws 30Pk,20240413,home,False
Tesco,1.5,0.05,unit,Leo Bancroft Hair Grips Black 30 Pack,20240413,health_products,False
Tesco,1.5,0.05,unit,Leo Bancroft Hair Grips Blonde 30 Pack,20240413,health_products,False
Tesco,1.5,0.05,unit,Leo Bancroft Hair Grips Brown 30 Pack,20240413,health_products,False
Tesco,1.55,0.05,unit,Bodyform Dailies So Slim Panty Liners 30 pack,20240413,health_products,False
Tesco,1.55,0.05,unit,Proformula Floss Harps X 32,20240413,health_products,False
Tesco,1.6,0.05,unit,Korbond Needles Compact,20240413,household,False
Tesco,1.9,0.05,unit,Dr Oetker Wafer Flowers 40'S,20240413,food_cupboard,False
Tesco,1.9,0.05,unit,Tesco Breast Pads 40 Pack,20240413,baby_products,True
Tesco,12.0,0.05,unit,Tesco Cod Liver Oil 1000Mg 240'S,20240413,health_products,True
Tesco,2.25,0.05,unit,Extra White Bubblemint Sugarfree Chewing Gum Bottle 46 Pieces,20240413,food_cupboard,False
Tesco,2.75,0.05,unit,Bisodol Chewable 60 Indigestion Relief Tablets,20240413,health_products,False
Tesco,2.89,0.05,unit,Fred & Flo 56 Ultra Dry Nappies Size 3,20240413,baby_products,True
Tesco,3.25,0.05,unit,Always Dailies 3 In 1 Panty Liners 68 Pack,20240413,health_products,False
Tesco,4.4,0.05,unit,Tesco Calcium & Vitamin D 90'S,20240413,health_products,True
Tesco,4.9,0.05,unit,Tesco A-Z Multivitamins & Minerals 90S,20240413,health_products,True
Tesco,5.0,0.05,unit,Vitabiotics Ultra D 96 S,20240413,health_products,False
Tesco,0.75,0.05,kg,Airwaves Menthol & Eucalyptus Sugarfree Chewing Gum 10 Pieces,20240413,food_cupboard,False
Tesco,2.15,0.05,m,Tesco PVC-Free Cling Film 40m x 350mm,20240413,household,True
Tesco,0.25,0.6,kg,Stockwell & Co. Rice Pudding 400G,20240413,food_cupboard,True
Tesco,0.45,0.6,kg,H W Nevill's White Bread 800G,20240413,bakery,False
Tesco,0.45,0.6,kg,H W Nevill's Wholemeal Bread 800G,20240413,bakery,False
Tesco,0.35,0.6,l,Tesco Distilled Vinegar 568Ml,20240413,food_cupboard,True
Tesco,0.35,0.6,l,Tesco Malt Vinegar 568Ml,20240413,food_cupboard,True
Tesco,0.48,0.6,l,Stockwell & Co Apple & Blackcurrant No Added Sugar Squash 750Ml,20240413,drinks,False
