supermarket,prices_(£),prices_unit_(£),unit,names,date,category,own_brand
ASDA,4.75,25.8,kg,Tassimo Kenco Café Au Lait Coffee Pods x16,20240413,drinks,False
ASDA,2.5,15.6,kg,ASDA Redbush Tea 80 Bags,20240413,drinks,True
ASDA,3.7,14.8,kg,Lavazza Espresso Italiano Classico Ground Coffee,20240413,drinks,False
ASDA,2.5,27.8,kg,Tick Tock Rooibos Tea 40 Bags,20240413,drinks,False
ASDA,2.8,53.8,kg,L'OR Espresso Supremo Coffee Pods x10 Intensity 10,20240413,drinks,False
ASDA,2.8,53.8,kg,L'OR Espresso Columbia Coffee Pods x10 Intensity 8,20240413,drinks,False
ASDA,2.8,53.8,kg,L'OR Espresso Ristretto Coffee Pods x10 Intensity 11,20240413,drinks,False
ASDA,4.5,28.1,kg,Nescafe Dolce Gusto Cafe au Lait Intenso Coffee Pods,20240413,drinks,False
ASDA,1.7,10.3,kg,Lift Instant Lemon Flavour Tea,20240413,drinks,False
ASDA,5.0,31.2,kg,Twinings Pure Peppermint 80 Tea Bags,20240413,drinks,False
ASDA,4.5,28.1,kg,Nescafe Dolce Gusto Cafe au Lait Decaffeinated Coffee Pods,20240413,drinks,False
ASDA,2.75,48.2,kg,Starbucks By Nespresso Single-Origin Colombia Espresso Coffee Pods 10 Capsules,20240413,drinks,False
ASDA,4.35,80.6,kg,Teapigs Peppermint Leaves Tea Temples,20240413,drinks,False
ASDA,4.35,93.5,kg,Teapigs Chamomile Flowers Tea Temples,20240413,drinks,False
ASDA,4.35,70.7,kg,Teapigs Lemon & Ginger Tea Temples,20240413,drinks,False
ASDA,2.25,18.0,kg,Taylors of Harrogate Yorkshire Tea Toast & Jam Brew 40 Teabags,20240413,drinks,False
ASDA,11.0,11.0,unit,George Home Black Fast Boil Kettle 1.7L,20240413,drinks,True
ASDA,4.0,20.0,kg,Leon Organic Coffee Blonde Roast Wholebean,20240413,drinks,False
ASDA,24.0,24.0,unit,George Home Black And Wood Textured Scandi Fast Boil Kettle 1.7L,20240413,drinks,True
ASDA,2.5,62.5,kg,Twinings Pure Peppermint 20 Tea Bags,20240413,drinks,False
ASDA,2.0,8.6,kg,ASDA 80 Extra Strong Tea Bags,20240413,drinks,True
ASDA,4.5,44.1,kg,Starbucks by Nescafe Dolce Gusto Americano House Blend Medium Roast Coffee Pods 12 Capsules,20240413,drinks,False
ASDA,5.5,9.0,kg,PG Tips 210 Original Tea Bags 609g,20240413,drinks,False
ASDA,2.0,20.0,kg,Tetley Green Tea Mango & Passionfruit x50,20240413,drinks,False
ASDA,3.25,32.5,kg,Costa Instant Coffee Smooth Medium Roast,20240413,drinks,False
ASDA,3.0,12.9,kg,PG Tips 80 Original Tea Bags 232g,20240413,drinks,False
ASDA,2.8,53.8,kg,L'OR Espresso Ristretto Decaf Coffee Pods x10 Intensity 9,20240413,drinks,False
ASDA,2.8,53.8,kg,L'OR Espresso Lungo Profondo Coffee Pods x10 Intensity 8,20240413,drinks,False
ASDA,1.8,15.5,kg,PG Tips 40 Original Tea Bags 116g,20240413,drinks,False
ASDA,1.5,6.0,kg,ASDA Loose Leaf Tea 80 Cups,20240413,drinks,True
ASDA,2.0,8.9,kg,Typhoo QT Instant Black Tea with Whitener,20240413,drinks,False
ASDA,3.0,12.9,kg,Twinings Everyday Plant-Based Tea Bags,20240413,drinks,False
ASDA,1.7,13.6,kg,ASDA Extra Special 50 English Breakfast Tea Bags,20240413,drinks,True
ASDA,4.35,70.7,kg,Teapigs Mao Feng Green Tea Temples,20240413,drinks,False
